"DATE,""PRCP"",""TMAX"",""TMIN"",""RAIN"""
"1961-10-11,0.28,55,43,""TRUE"""
"1961-10-12,0.22,61,48,""TRUE"""
"1961-10-13,0,75,56,""FALSE"""
"1961-10-14,0,80,55,""FALSE"""
"1961-10-15,0,69,51,""FALSE"""
"1961-10-16,0.08,55,45,""TRUE"""
"1961-10-17,0,56,36,""FALSE"""
"1961-10-18,0,61,39,""FALSE"""
"1961-10-19,0.02,58,38,""TRUE"""
"1961-10-20,0.24,51,37,""TRUE"""
"1961-10-21,0,49,39,""FALSE"""
"1961-10-22,0.32,46,38,""TRUE"""
"1961-10-23,0.18,58,44,""TRUE"""
"1961-10-24,0,55,43,""FALSE"""
"1961-10-25,0.56,56,45,""TRUE"""
"1961-10-26,0.22,53,43,""TRUE"""
"1961-10-27,0.09,51,42,""TRUE"""
"1961-10-28,0.04,51,39,""TRUE"""
"1961-10-29,0,50,34,""FALSE"""
"1961-10-30,0,55,43,""FALSE"""
"1961-10-31,0.04,48,33,""TRUE"""
"1961-11-01,0.19,48,33,""TRUE"""
"1961-11-02,0.15,46,33,""TRUE"""
"1961-11-03,0,53,39,""FALSE"""
"1961-11-04,0,50,33,""FALSE"""
"1961-11-05,0,55,31,""FALSE"""
"1961-11-06,0,54,37,""FALSE"""
"1961-11-07,0,59,34,""FALSE"""
"1961-11-08,0,62,38,""FALSE"""
"1961-11-09,1.17,53,43,""TRUE"""
"1961-11-10,0.56,54,44,""TRUE"""
"1961-11-11,0,49,39,""FALSE"""
"1961-11-12,0,52,34,""FALSE"""
"1961-11-13,0.01,52,40,""TRUE"""
"1961-11-14,0,49,35,""FALSE"""
"1961-11-15,0,43,28,""FALSE"""
"1961-11-16,0,44,24,""FALSE"""
"1961-11-17,0.03,44,26,""TRUE"""
"1961-11-18,0.23,44,36,""TRUE"""
"1961-11-19,0.01,40,30,""TRUE"""
"1961-11-20,0,36,26,""FALSE"""
"1961-11-21,0.62,44,34,""TRUE"""
"1961-11-22,0.53,49,38,""TRUE"""
"1961-11-23,0.12,40,35,""TRUE"""
"1961-11-24,0,40,30,""FALSE"""
"1961-11-25,0,37,23,""FALSE"""
"1961-11-26,0.02,47,36,""TRUE"""
"1961-11-27,0.06,55,42,""TRUE"""
"1961-11-28,0.74,50,46,""TRUE"""
"1961-11-29,0.02,53,43,""TRUE"""
"1961-11-30,0.21,53,46,""TRUE"""
"1961-12-01,0,53,39,""FALSE"""
"1961-12-02,0.02,45,40,""TRUE"""
"1961-12-03,0,46,36,""FALSE"""
"1961-12-04,0.21,50,40,""TRUE"""
"1961-12-05,0,46,36,""FALSE"""
"1961-12-06,0.01,41,31,""TRUE"""
"1961-12-07,0.11,41,34,""TRUE"""
"1961-12-08,0.03,40,30,""TRUE"""
"1961-12-09,0,38,28,""FALSE"""
"1961-12-10,0,33,24,""FALSE"""
"1961-12-11,0,30,23,""FALSE"""
"1961-12-12,0.02,34,29,""TRUE"""
"1961-12-13,0.5,35,31,""TRUE"""
"1961-12-14,0,38,34,""FALSE"""
"1961-12-15,0.25,43,35,""TRUE"""
"1961-12-16,0.94,43,34,""TRUE"""
"1961-12-17,0.21,45,35,""TRUE"""
"1961-12-18,0.34,41,36,""TRUE"""
"1961-12-19,0.45,52,38,""TRUE"""
"1961-12-20,0.41,51,40,""TRUE"""
"1961-12-21,0,42,36,""FALSE"""
"1961-12-22,0.81,47,39,""TRUE"""
"1961-12-23,0.34,51,46,""TRUE"""
"1961-12-24,0.21,50,33,""TRUE"""
"1961-12-25,0,38,33,""FALSE"""
"1961-12-26,0,42,33,""FALSE"""
"1961-12-27,0.14,44,34,""TRUE"""
"1961-12-28,0.11,51,39,""TRUE"""
"1961-12-29,0.21,50,41,""TRUE"""
"1961-12-30,0,49,40,""FALSE"""
"1961-12-31,0,47,35,""FALSE"""
"1962-01-01,0,42,32,""FALSE"""
"1962-01-02,1.28,49,35,""TRUE"""
"1962-01-03,0.23,49,42,""TRUE"""
"1962-01-04,0,45,36,""FALSE"""
"1962-01-05,0.33,46,36,""TRUE"""
"1962-01-06,0.12,51,37,""TRUE"""
"1962-01-07,0,51,48,""FALSE"""
"1962-01-08,0.01,49,43,""TRUE"""
"1962-01-09,0,48,40,""FALSE"""
"1962-01-10,0,47,31,""FALSE"""
"1962-01-11,0,39,29,""FALSE"""
"1962-01-12,0.1,34,31,""TRUE"""
"1962-01-13,0,40,32,""FALSE"""
"1962-01-14,0.06,42,32,""TRUE"""
"1962-01-15,0,41,31,""FALSE"""
"1962-01-16,0.09,42,38,""TRUE"""
"1962-01-17,0.02,38,31,""TRUE"""
"1962-01-18,0,36,25,""FALSE"""
"1962-01-19,0,30,20,""FALSE"""
"1962-01-20,0,28,16,""FALSE"""
"1962-01-21,0,33,13,""FALSE"""
"1962-01-22,0,37,19,""FALSE"""
"1962-01-23,0,37,23,""FALSE"""
"1962-01-24,0.1,44,34,""TRUE"""
"1962-01-25,0.03,47,41,""TRUE"""
"1962-01-26,0.06,49,44,""TRUE"""
"1962-01-27,0,53,43,""FALSE"""
"1962-01-28,0,55,35,""FALSE"""
"1962-01-29,0,52,31,""FALSE"""
"1962-01-30,0,50,34,""FALSE"""
"1962-01-31,0,57,36,""FALSE"""
"1962-02-01,0,63,40,""FALSE"""
"1962-02-02,0,64,48,""FALSE"""
"1962-02-03,0,54,47,""FALSE"""
"1962-02-04,0.01,53,41,""TRUE"""
"1962-02-05,0,51,34,""FALSE"""
"1962-02-06,0.16,49,43,""TRUE"""
"1962-02-07,0.13,57,43,""TRUE"""
"1962-02-08,0.19,55,43,""TRUE"""
"1962-02-09,0.28,54,42,""TRUE"""
"1962-02-10,0.23,47,43,""TRUE"""
"1962-02-11,0,50,40,""FALSE"""
"1962-02-12,0.17,59,39,""TRUE"""
"1962-02-13,0.26,51,42,""TRUE"""
"1962-02-14,0.15,51,41,""TRUE"""
"1962-02-15,0.04,53,38,""TRUE"""
"1962-02-16,0,54,40,""FALSE"""
"1962-02-17,0.07,53,43,""TRUE"""
"1962-02-18,0,53,41,""FALSE"""
"1962-02-19,0,48,40,""FALSE"""
"1962-02-20,0,45,32,""FALSE"""
"1962-02-21,0,50,29,""FALSE"""
"1962-02-22,0.18,45,35,""TRUE"""
"1962-02-23,0.04,41,28,""TRUE"""
"1962-02-24,0,37,25,""FALSE"""
"1962-02-25,0,37,22,""FALSE"""
"1962-02-26,0,36,18,""FALSE"""
"1962-02-27,0,39,20,""FALSE"""
"1962-02-28,0.38,34,30,""TRUE"""
"1962-03-01,0.09,39,31,""TRUE"""
"1962-03-02,0,37,29,""FALSE"""
"1962-03-03,0.04,34,30,""TRUE"""
"1962-03-04,0.76,42,33,""TRUE"""
"1962-03-05,0.4,52,40,""TRUE"""
"1962-03-06,0,53,39,""FALSE"""
"1962-03-07,0,51,33,""FALSE"""
"1962-03-08,0.08,49,33,""TRUE"""
"1962-03-09,0.03,47,33,""TRUE"""
"1962-03-10,0.02,41,33,""TRUE"""
"1962-03-11,0,49,32,""FALSE"""
"1962-03-12,0,49,29,""FALSE"""
"1962-03-13,0,57,29,""FALSE"""
"1962-03-14,0,61,33,""FALSE"""
"1962-03-15,0.08,61,42,""TRUE"""
"1962-03-16,0.12,57,41,""TRUE"""
"1962-03-17,0,56,36,""FALSE"""
"1962-03-18,0.09,46,40,""TRUE"""
"1962-03-19,0.01,48,40,""TRUE"""
"1962-03-20,0.05,50,37,""TRUE"""
"1962-03-21,0.11,44,33,""TRUE"""
"1962-03-22,0.13,50,38,""TRUE"""
"1962-03-23,0.06,48,41,""TRUE"""
"1962-03-24,0.7,54,42,""TRUE"""
"1962-03-25,0.05,55,43,""TRUE"""
"1962-03-26,0.03,53,42,""TRUE"""
"1962-03-27,0.01,45,35,""TRUE"""
"1962-03-28,0,52,29,""FALSE"""
"1962-03-29,0,64,38,""FALSE"""
"1962-03-30,0,67,38,""FALSE"""
"1962-03-31,0,63,38,""FALSE"""
"1962-04-01,0,54,40,""FALSE"""
"1962-04-02,0,51,40,""FALSE"""
"1962-04-03,0,53,44,""FALSE"""
"1962-04-04,0.33,52,45,""TRUE"""
"1962-04-05,0.07,57,44,""TRUE"""
"1962-04-06,0.2,55,44,""TRUE"""
"1962-04-07,0,54,43,""FALSE"""
"1962-04-08,0.12,56,40,""TRUE"""
"1962-04-09,0,54,40,""FALSE"""
"1962-04-10,0,53,38,""FALSE"""
"1962-04-11,0,59,36,""FALSE"""
"1962-04-12,0,70,39,""FALSE"""
"1962-04-13,0,68,44,""FALSE"""
"1962-04-14,0,67,46,""FALSE"""
"1962-04-15,0.02,58,43,""TRUE"""
"1962-04-16,0,65,37,""FALSE"""
"1962-04-17,0,68,41,""FALSE"""
"1962-04-18,0,77,42,""FALSE"""
"1962-04-19,0.04,59,44,""TRUE"""
"1962-04-20,0,54,41,""FALSE"""
"1962-04-21,0,62,46,""FALSE"""
"1962-04-22,0,66,44,""FALSE"""
"1962-04-23,0,68,46,""FALSE"""
"1962-04-24,0.24,54,43,""TRUE"""
"1962-04-25,0,57,40,""FALSE"""
"1962-04-26,0.23,53,41,""TRUE"""
"1962-04-27,0.61,50,38,""TRUE"""
"1962-04-28,0.05,49,36,""TRUE"""
"1962-04-29,0,55,39,""FALSE"""
"1962-04-30,0.12,54,40,""TRUE"""
"1962-05-01,0.04,52,45,""TRUE"""
"1962-05-02,0.13,56,44,""TRUE"""
"1962-05-03,0.11,52,37,""TRUE"""
"1962-05-04,0,56,33,""FALSE"""
"1962-05-05,0,55,41,""FALSE"""
"1962-05-06,0.04,48,38,""TRUE"""
"1962-05-07,0.01,57,33,""TRUE"""
"1962-05-08,0.27,52,45,""TRUE"""
"1962-05-09,0.08,57,46,""TRUE"""
"1962-05-10,0,60,45,""FALSE"""
"1962-05-11,0,59,44,""FALSE"""
"1962-05-12,0.01,59,41,""TRUE"""
"1962-05-13,0,59,45,""FALSE"""
"1962-05-14,0,62,44,""FALSE"""
"1962-05-15,0.01,57,46,""TRUE"""
"1962-05-16,0,67,42,""FALSE"""
"1962-05-17,0,60,46,""FALSE"""
"1962-05-18,0,59,44,""FALSE"""
"1962-05-19,0,57,43,""FALSE"""
"1962-05-20,0,60,45,""FALSE"""
"1962-05-21,0,61,45,""FALSE"""
"1962-05-22,0.03,55,47,""TRUE"""
"1962-05-23,0.7,49,45,""TRUE"""
"1962-05-24,0.29,51,46,""TRUE"""
"1962-05-25,0.05,56,47,""TRUE"""
"1962-05-26,0,61,49,""FALSE"""
"1962-05-27,0.01,63,48,""TRUE"""
"1962-05-28,0.04,60,47,""TRUE"""
"1962-05-29,0,59,45,""FALSE"""
"1962-05-30,0,61,44,""FALSE"""
"1962-05-31,0,62,46,""FALSE"""
"1962-06-01,0,67,45,""FALSE"""
"1962-06-02,0.2,60,44,""TRUE"""
"1962-06-03,0.01,61,42,""TRUE"""
"1962-06-04,0.1,52,41,""TRUE"""
"1962-06-05,0,60,45,""FALSE"""
"1962-06-06,0,66,42,""FALSE"""
"1962-06-07,0,74,46,""FALSE"""
"1962-06-08,0.02,65,51,""TRUE"""
"1962-06-09,0,61,46,""FALSE"""
"1962-06-10,0,63,48,""FALSE"""
"1962-06-11,0,72,44,""FALSE"""
"1962-06-12,0,56,46,""FALSE"""
"1962-06-13,0.12,63,48,""TRUE"""
"1962-06-14,0.01,75,49,""TRUE"""
"1962-06-15,0,77,51,""FALSE"""
"1962-06-16,0,69,50,""FALSE"""
"1962-06-17,0,68,54,""FALSE"""
"1962-06-18,0,71,53,""FALSE"""
"1962-06-19,0,77,51,""FALSE"""
"1962-06-20,0,77,53,""FALSE"""
"1962-06-21,0,80,54,""FALSE"""
"1962-06-22,0,81,54,""FALSE"""
"1962-06-23,0,85,56,""FALSE"""
"1962-06-24,0,81,56,""FALSE"""
"1962-06-25,0,78,55,""FALSE"""
"1962-06-26,0.21,64,54,""TRUE"""
"1962-06-27,0.01,73,54,""TRUE"""
"1962-06-28,0,78,55,""FALSE"""
"1962-06-29,0,78,53,""FALSE"""
"1962-06-30,0,67,52,""FALSE"""
"1962-07-01,0.02,69,51,""TRUE"""
"1962-07-02,0,72,48,""FALSE"""
"1962-07-03,0,72,49,""FALSE"""
"1962-07-04,0.24,62,51,""TRUE"""
"1962-07-05,0.27,62,50,""TRUE"""
"1962-07-06,0.12,67,51,""TRUE"""
"1962-07-07,0,75,52,""FALSE"""
"1962-07-08,0,75,53,""FALSE"""
"1962-07-09,0,61,52,""FALSE"""
"1962-07-10,0,70,52,""FALSE"""
"1962-07-11,0,72,52,""FALSE"""
"1962-07-12,0,64,49,""FALSE"""
"1962-07-13,0.02,64,53,""TRUE"""
"1962-07-14,0,69,52,""FALSE"""
"1962-07-15,0,68,53,""FALSE"""
"1962-07-16,0.02,72,52,""TRUE"""
"1962-07-17,0,68,49,""FALSE"""
"1962-07-18,0,69,50,""FALSE"""
"1962-07-19,0,73,48,""FALSE"""
"1962-07-20,0,79,50,""FALSE"""
"1962-07-21,0,82,56,""FALSE"""
"1962-07-22,0,84,55,""FALSE"""
"1962-07-23,0,87,58,""FALSE"""
"1962-07-24,0,85,56,""FALSE"""
"1962-07-25,0,85,56,""FALSE"""
"1962-07-26,0,88,58,""FALSE"""
"1962-07-27,0,88,59,""FALSE"""
"1962-07-28,0,88,59,""FALSE"""
"1962-07-29,0,81,52,""FALSE"""
"1962-07-30,0,81,53,""FALSE"""
"1962-07-31,0,74,53,""FALSE"""
"1962-08-01,0,63,52,""FALSE"""
"1962-08-02,0.15,69,54,""TRUE"""
"1962-08-03,0.31,61,53,""TRUE"""
"1962-08-04,0.61,60,51,""TRUE"""
"1962-08-05,0.12,65,55,""TRUE"""
"1962-08-06,0.26,64,55,""TRUE"""
"1962-08-07,0.2,69,54,""TRUE"""
"1962-08-08,0,72,54,""FALSE"""
"1962-08-09,0,74,50,""FALSE"""
"1962-08-10,0,72,53,""FALSE"""
"1962-08-11,0,78,55,""FALSE"""
"1962-08-12,0.07,70,54,""TRUE"""
"1962-08-13,0,72,51,""FALSE"""
"1962-08-14,0,82,50,""FALSE"""
"1962-08-15,0,84,55,""FALSE"""
"1962-08-16,0.02,75,56,""TRUE"""
"1962-08-17,0.06,72,55,""TRUE"""
"1962-08-18,0.04,66,56,""TRUE"""
"1962-08-19,0,76,59,""FALSE"""
"1962-08-20,0,74,57,""FALSE"""
"1962-08-21,0,66,51,""FALSE"""
"1962-08-22,0,70,48,""FALSE"""
"1962-08-23,0,77,49,""FALSE"""
"1962-08-24,0,80,54,""FALSE"""
"1962-08-25,0,68,53,""FALSE"""
"1962-08-26,0.03,65,51,""TRUE"""
"1962-08-27,0,63,47,""FALSE"""
"1962-08-28,0.09,67,53,""TRUE"""
"1962-08-29,0,75,50,""FALSE"""
"1962-08-30,0,80,51,""FALSE"""
"1962-08-31,0,79,51,""FALSE"""
"1962-09-01,0,71,50,""FALSE"""
"1962-09-02,0,70,51,""FALSE"""
"1962-09-03,0,79,50,""FALSE"""
"1962-09-04,0,83,50,""FALSE"""
"1962-09-05,0,84,52,""FALSE"""
"1962-09-06,0,74,52,""FALSE"""
"1962-09-07,0,70,52,""FALSE"""
"1962-09-08,0,76,47,""FALSE"""
"1962-09-09,0.16,76,46,""TRUE"""
"1962-09-10,0.56,60,47,""TRUE"""
"1962-09-11,0,65,46,""FALSE"""
"1962-09-12,0.05,65,44,""TRUE"""
"1962-09-13,0.36,65,50,""TRUE"""
"1962-09-14,0.05,67,52,""TRUE"""
"1962-09-15,0,68,45,""FALSE"""
"1962-09-16,0,70,45,""FALSE"""
"1962-09-17,0,75,51,""FALSE"""
"1962-09-18,0,72,50,""FALSE"""
"1962-09-19,0,67,58,""FALSE"""
"1962-09-20,0,64,54,""FALSE"""
"1962-09-21,0,62,56,""FALSE"""
"1962-09-22,0,59,53,""FALSE"""
"1962-09-23,0,65,52,""FALSE"""
"1962-09-24,0,73,48,""FALSE"""
"1962-09-25,0,71,47,""FALSE"""
"1962-09-26,0,61,54,""FALSE"""
"1962-09-27,0.34,64,51,""TRUE"""
"1962-09-28,0.77,58,50,""TRUE"""
"1962-09-29,0.02,64,50,""TRUE"""
"1962-09-30,0,74,51,""FALSE"""
"1962-10-01,0,72,50,""FALSE"""
"1962-10-02,0.13,72,50,""TRUE"""
"1962-10-03,0.07,61,48,""TRUE"""
"1962-10-04,0,59,44,""FALSE"""
"1962-10-05,0,60,41,""FALSE"""
"1962-10-06,0.52,58,46,""TRUE"""
"1962-10-07,0.71,53,43,""TRUE"""
"1962-10-08,1.16,55,46,""TRUE"""
"1962-10-09,0.88,55,43,""TRUE"""
"1962-10-10,0.06,55,41,""TRUE"""
"1962-10-11,0.15,57,45,""TRUE"""
"1962-10-12,0.11,62,49,""TRUE"""
"1962-10-13,0.07,61,46,""TRUE"""
"1962-10-14,0,56,43,""FALSE"""
"1962-10-15,0,57,42,""FALSE"""
"1962-10-16,0,56,38,""FALSE"""
"1962-10-17,0,52,41,""FALSE"""
"1962-10-18,0.07,51,40,""TRUE"""
"1962-10-19,0,58,48,""FALSE"""
"1962-10-20,0,59,46,""FALSE"""
"1962-10-21,0.01,65,54,""TRUE"""
"1962-10-22,0.07,61,50,""TRUE"""
"1962-10-23,0,57,46,""FALSE"""
"1962-10-24,0,63,45,""FALSE"""
"1962-10-25,0,58,47,""FALSE"""
"1962-10-26,0.15,57,49,""TRUE"""
"1962-10-27,0,65,46,""FALSE"""
"1962-10-28,0,66,48,""FALSE"""
"1962-10-29,0,62,49,""FALSE"""
"1962-10-30,0,54,52,""FALSE"""
"1962-10-31,0,54,51,""FALSE"""
"1962-11-01,0,56,47,""FALSE"""
"1962-11-02,0,63,45,""FALSE"""
"1962-11-03,0.02,57,46,""TRUE"""
"1962-11-04,0.58,54,48,""TRUE"""
"1962-11-05,0.12,55,46,""TRUE"""
"1962-11-06,0,60,43,""FALSE"""
"1962-11-07,0.16,57,40,""TRUE"""
"1962-11-08,0,51,45,""FALSE"""
"1962-11-09,0.22,56,46,""TRUE"""
"1962-11-10,1.08,50,45,""TRUE"""
"1962-11-11,0.3,50,44,""TRUE"""
"1962-11-12,0.25,52,39,""TRUE"""
"1962-11-13,0.18,54,43,""TRUE"""
"1962-11-14,0,52,44,""FALSE"""
"1962-11-15,0.21,50,42,""TRUE"""
"1962-11-16,0,48,41,""FALSE"""
"1962-11-17,0.19,48,41,""TRUE"""
"1962-11-18,0,50,36,""FALSE"""
"1962-11-19,1.23,57,47,""TRUE"""
"1962-11-20,0.24,54,44,""TRUE"""
"1962-11-21,0,49,41,""FALSE"""
"1962-11-22,0,46,38,""FALSE"""
"1962-11-23,0,47,34,""FALSE"""
"1962-11-24,1.18,55,39,""TRUE"""
"1962-11-25,1.46,55,41,""TRUE"""
"1962-11-26,0.52,46,41,""TRUE"""
"1962-11-27,0.07,47,37,""TRUE"""
"1962-11-28,0,40,30,""FALSE"""
"1962-11-29,0.28,43,30,""TRUE"""
"1962-11-30,1.05,44,38,""TRUE"""
"1962-12-01,0.25,46,32,""TRUE"""
"1962-12-02,0.19,45,38,""TRUE"""
"1962-12-03,0.01,45,36,""TRUE"""
"1962-12-04,0.18,45,37,""TRUE"""
"1962-12-05,0.23,50,41,""TRUE"""
"1962-12-06,0,54,43,""FALSE"""
"1962-12-07,0,55,43,""FALSE"""
"1962-12-08,0,49,43,""FALSE"""
"1962-12-09,0,46,41,""FALSE"""
"1962-12-10,0,41,38,""FALSE"""
"1962-12-11,0,46,33,""FALSE"""
"1962-12-12,0.18,55,31,""TRUE"""
"1962-12-13,0.26,50,42,""TRUE"""
"1962-12-14,0.86,56,45,""TRUE"""
"1962-12-15,0.62,57,45,""TRUE"""
"1962-12-16,0.05,50,43,""TRUE"""
"1962-12-17,0,47,40,""FALSE"""
"1962-12-18,0.07,44,41,""TRUE"""
"1962-12-19,0.06,46,41,""TRUE"""
"1962-12-20,0,50,37,""FALSE"""
"1962-12-21,0.1,47,37,""TRUE"""
"1962-12-22,0,42,30,""FALSE"""
"1962-12-23,0,38,28,""FALSE"""
"1962-12-24,0,36,22,""FALSE"""
"1962-12-25,0,36,26,""FALSE"""
"1962-12-26,0,36,24,""FALSE"""
"1962-12-27,0.06,44,31,""TRUE"""
"1962-12-28,0.13,47,40,""TRUE"""
"1962-12-29,1,50,44,""TRUE"""
"1962-12-30,0.97,53,45,""TRUE"""
"1962-12-31,0,51,45,""FALSE"""
"1963-01-01,0.76,50,46,""TRUE"""
"1963-01-02,0.39,52,44,""TRUE"""
"1963-01-03,0.01,50,41,""TRUE"""
"1963-01-04,0,42,34,""FALSE"""
"1963-01-05,0,38,32,""FALSE"""
"1963-01-06,0,37,33,""FALSE"""
"1963-01-07,0,35,31,""FALSE"""
"1963-01-08,0.05,46,32,""TRUE"""
"1963-01-09,0.2,40,29,""TRUE"""
"1963-01-10,0,29,16,""FALSE"""
"1963-01-11,0,24,12,""FALSE"""
"1963-01-12,0,29,13,""FALSE"""
"1963-01-13,0.01,31,24,""TRUE"""
"1963-01-14,0.05,38,30,""TRUE"""
"1963-01-15,0.05,42,37,""TRUE"""
"1963-01-16,0,43,38,""FALSE"""
"1963-01-17,0,41,36,""FALSE"""
"1963-01-18,0,42,27,""FALSE"""
"1963-01-19,0,38,24,""FALSE"""
"1963-01-20,0,40,26,""FALSE"""
"1963-01-21,0,36,26,""FALSE"""
"1963-01-22,0,42,32,""FALSE"""
"1963-01-23,0,45,27,""FALSE"""
"1963-01-24,0,36,31,""FALSE"""
"1963-01-25,0,44,30,""FALSE"""
"1963-01-26,0,38,24,""FALSE"""
"1963-01-27,0,37,24,""FALSE"""
"1963-01-28,0,35,27,""FALSE"""
"1963-01-29,0,33,21,""FALSE"""
"1963-01-30,0,32,26,""FALSE"""
"1963-01-31,0.73,34,30,""TRUE"""
"1963-02-01,0.05,42,32,""TRUE"""
"1963-02-02,1.32,55,35,""TRUE"""
"1963-02-03,0.34,58,52,""TRUE"""
"1963-02-04,0.62,60,49,""TRUE"""
"1963-02-05,0.05,60,48,""TRUE"""
"1963-02-06,0.17,62,49,""TRUE"""
"1963-02-07,0,66,46,""FALSE"""
"1963-02-08,0,68,47,""FALSE"""
"1963-02-09,0,60,43,""FALSE"""
"1963-02-10,0,65,44,""FALSE"""
"1963-02-11,0,62,35,""FALSE"""
"1963-02-12,0,66,35,""FALSE"""
"1963-02-13,0.09,52,43,""TRUE"""
"1963-02-14,0,55,40,""FALSE"""
"1963-02-15,0.2,49,41,""TRUE"""
"1963-02-16,0.01,54,42,""TRUE"""
"1963-02-17,0.18,49,41,""TRUE"""
"1963-02-18,0.25,53,43,""TRUE"""
"1963-02-19,0.28,55,46,""TRUE"""
"1963-02-20,0,54,40,""FALSE"""
"1963-02-21,0,56,38,""FALSE"""
"1963-02-22,0,48,36,""FALSE"""
"1963-02-23,0,43,39,""FALSE"""
"1963-02-24,0,43,38,""FALSE"""
"1963-02-25,0.68,51,41,""TRUE"""
"1963-02-26,0.02,53,39,""TRUE"""
"1963-02-27,0,50,36,""FALSE"""
"1963-02-28,0.1,50,41,""TRUE"""
"1963-03-01,0.03,45,38,""TRUE"""
"1963-03-02,0.11,46,36,""TRUE"""
"1963-03-03,0,49,32,""FALSE"""
"1963-03-04,0,49,30,""FALSE"""
"1963-03-05,0,51,34,""FALSE"""
"1963-03-06,0,52,28,""FALSE"""
"1963-03-07,0,57,33,""FALSE"""
"1963-03-08,0,58,32,""FALSE"""
"1963-03-09,0,54,32,""FALSE"""
"1963-03-10,0,50,40,""FALSE"""
"1963-03-11,0.03,48,34,""TRUE"""
"1963-03-12,0,51,34,""FALSE"""
"1963-03-13,0,49,34,""FALSE"""
"1963-03-14,0.05,49,34,""TRUE"""
"1963-03-15,0,48,32,""FALSE"""
"1963-03-16,0.23,45,38,""TRUE"""
"1963-03-17,0,50,37,""FALSE"""
"1963-03-18,0.02,49,39,""TRUE"""
"1963-03-19,0.02,55,41,""TRUE"""
"1963-03-20,0.02,61,45,""TRUE"""
"1963-03-21,0.03,64,44,""TRUE"""
"1963-03-22,0,53,42,""FALSE"""
"1963-03-23,0.05,47,40,""TRUE"""
"1963-03-24,0.08,58,38,""TRUE"""
"1963-03-25,0.08,53,43,""TRUE"""
"1963-03-26,0.29,51,40,""TRUE"""
"1963-03-27,0.4,51,42,""TRUE"""
"1963-03-28,0.53,46,35,""TRUE"""
"1963-03-29,0.7,47,37,""TRUE"""
"1963-03-30,0.65,45,35,""TRUE"""
"1963-03-31,0.11,48,35,""TRUE"""
"1963-04-01,0,48,35,""FALSE"""
"1963-04-02,0,52,30,""FALSE"""
"1963-04-03,0.35,50,42,""TRUE"""
"1963-04-04,0.03,57,47,""TRUE"""
"1963-04-05,0.32,50,45,""TRUE"""
"1963-04-06,0.63,48,39,""TRUE"""
"1963-04-07,0.13,56,39,""TRUE"""
"1963-04-08,0.26,52,40,""TRUE"""
"1963-04-09,0,57,37,""FALSE"""
"1963-04-10,0,60,38,""FALSE"""
"1963-04-11,0.01,62,43,""TRUE"""
"1963-04-12,0.22,58,46,""TRUE"""
"1963-04-13,0.04,65,46,""TRUE"""
"1963-04-14,0.38,56,43,""TRUE"""
"1963-04-15,0.01,49,39,""TRUE"""
"1963-04-16,0.04,50,38,""TRUE"""
"1963-04-17,0.08,51,43,""TRUE"""
"1963-04-18,0.06,51,43,""TRUE"""
"1963-04-19,0.05,52,39,""TRUE"""
"1963-04-20,0.09,52,38,""TRUE"""
"1963-04-21,0,60,41,""FALSE"""
"1963-04-22,0.04,53,45,""TRUE"""
"1963-04-23,0,56,42,""FALSE"""
"1963-04-24,0.01,52,40,""TRUE"""
"1963-04-25,0,61,43,""FALSE"""
"1963-04-26,0,59,45,""FALSE"""
"1963-04-27,0,61,43,""FALSE"""
"1963-04-28,0,65,40,""FALSE"""
"1963-04-29,0.23,61,45,""TRUE"""
"1963-04-30,0.08,56,43,""TRUE"""
"1963-05-01,0.25,53,41,""TRUE"""
"1963-05-02,0.07,52,39,""TRUE"""
"1963-05-03,0,55,36,""FALSE"""
"1963-05-04,0.13,59,39,""TRUE"""
"1963-05-05,0.45,59,46,""TRUE"""
"1963-05-06,0,55,45,""FALSE"""
"1963-05-07,0,60,44,""FALSE"""
"1963-05-08,0,61,40,""FALSE"""
"1963-05-09,0,62,44,""FALSE"""
"1963-05-10,0,64,44,""FALSE"""
"1963-05-11,0,63,45,""FALSE"""
"1963-05-12,0,60,45,""FALSE"""
"1963-05-13,0,67,41,""FALSE"""
"1963-05-14,0,68,46,""FALSE"""
"1963-05-15,0,65,49,""FALSE"""
"1963-05-16,0,67,46,""FALSE"""
"1963-05-17,0,73,50,""FALSE"""
"1963-05-18,0,86,54,""FALSE"""
"1963-05-19,0,88,56,""FALSE"""
"1963-05-20,0,92,62,""FALSE"""
"1963-05-21,0,93,57,""FALSE"""
"1963-05-22,0,67,53,""FALSE"""
"1963-05-23,0,69,51,""FALSE"""
"1963-05-24,0,65,49,""FALSE"""
"1963-05-25,0,68,50,""FALSE"""
"1963-05-26,0,68,47,""FALSE"""
"1963-05-27,0,71,45,""FALSE"""
"1963-05-28,0,79,50,""FALSE"""
"1963-05-29,0,76,50,""FALSE"""
"1963-05-30,0,71,54,""FALSE"""
"1963-05-31,0,70,54,""FALSE"""
"1963-06-01,0,72,52,""FALSE"""
"1963-06-02,0.23,54,51,""TRUE"""
"1963-06-03,0,65,48,""FALSE"""
"1963-06-04,0.49,56,50,""TRUE"""
"1963-06-05,0.26,58,50,""TRUE"""
"1963-06-06,0,69,51,""FALSE"""
"1963-06-07,0.01,58,51,""TRUE"""
"1963-06-08,0.12,60,52,""TRUE"""
"1963-06-09,0.13,66,50,""TRUE"""
"1963-06-10,0,77,49,""FALSE"""
"1963-06-11,0,72,55,""FALSE"""
"1963-06-12,0,70,54,""FALSE"""
