Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,highway kpl,city kpl
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,20580,63.504,51.744
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,23220,49.392,35.28
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,22485,49.392,35.28
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,5657,22155,49.392,35.28
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,25800,44.688,35.28
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,19515,63.504,51.744
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,17820,63.504,51.744
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,24905,44.688,35.28
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,18960,63.504,51.744
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,19105,63.504,51.744
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,23570,44.688,35.28
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,18160,63.504,51.744
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,5657,23495,49.392,37.632
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,5657,22640,49.392,37.632
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,20740,63.504,51.744
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,26070,44.688,35.28
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,5657,19855,63.504,51.744
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,25060,44.688,35.28
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,16,5657,22425,49.392,37.632
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,5657,19120,63.504,51.744
Aston Martin,Rapide S,2014,premium unleaded (required),550,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,198250,44.688,30.576
Aston Martin,Rapide S,2015,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,22,14,259,203995,51.744,32.928
Aston Martin,Rapide S,2016,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,22,14,259,206000,51.744,32.928
Aston Martin,Rapide,2010,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,197850,44.688,30.576
Aston Martin,Rapide,2011,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,207895,44.688,30.576
Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,226850,44.688,30.576
Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,259,207895,44.688,30.576
Toyota,RAV4 EV,2012,electric,154,,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,2031,49800,174.048,183.456
Toyota,RAV4 EV,2013,electric,,0,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,2031,49800,174.048,183.456
Toyota,RAV4 EV,2014,electric,,0,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,2031,49800,174.048,183.456
Toyota,RAV4 Hybrid,2016,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,34,2031,28370,72.912,79.968
Toyota,RAV4 Hybrid,2016,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,34,2031,33610,72.912,79.968
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,2031,34030,70.56,79.968
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,2031,29030,70.56,79.968
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,2031,32185,70.56,79.968
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,25240,72.912,56.448
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,29850,68.208,51.744
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,28450,72.912,56.448
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,26640,68.208,51.744
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,23680,72.912,56.448
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,25080,68.208,51.744
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,29265,72.912,56.448
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,25750,68.208,51.744
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,26270,72.912,56.448
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,24350,72.912,56.448
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,30665,68.208,51.744
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,2031,31510,72.912,56.448
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,32910,68.208,51.744
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,2031,27670,68.208,51.744
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,23,2031,31830,68.208,54.096
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,28230,65.856,51.744
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,26310,65.856,51.744
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,2031,24910,70.56,54.096
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,36150,65.856,51.744
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,33230,65.856,51.744
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,23,2031,34750,68.208,54.096
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,2031,26830,70.56,54.096
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,23,2031,29985,70.56,54.096
Toyota,RAV4,2017,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22,2031,31385,65.856,51.744
Lexus,RC 200t,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,32,22,454,39995,75.264,51.744
Lexus,RC 200t,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,32,22,454,40155,75.264,51.744
Lexus,RC 300,2016,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,454,42610,61.152,44.688
Lexus,RC 300,2017,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,2,Luxury,Midsize,Coupe,26,19,454,42770,61.152,44.688
Lexus,RC 350,2015,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,454,42790,65.856,44.688
Lexus,RC 350,2015,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,454,45025,61.152,44.688
Lexus,RC 350,2016,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,454,45015,61.152,44.688
Lexus,RC 350,2016,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,454,42780,65.856,44.688
Lexus,RC 350,2017,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,26,19,454,45175,61.152,44.688
Lexus,RC 350,2017,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,19,454,43010,65.856,44.688
Lexus,RC F,2015,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,62400,58.8,37.632
Lexus,RC F,2016,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,62805,58.8,37.632
Lexus,RC F,2017,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,64165,58.8,37.632
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,36495,63.504,44.688
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,40195,63.504,44.688
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,38795,65.856,47.04
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,35095,65.856,47.04
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,36670,68.208,47.04
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,36870,65.856,44.688
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,41870,65.856,44.688
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,39070,68.208,47.04
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,35370,68.208,47.04
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,38170,65.856,44.688
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,40370,68.208,47.04
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,42020,68.208,47.04
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,40570,65.856,44.688
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,43520,65.856,44.688
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,38370,63.504,44.688
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,39270,65.856,47.04
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,42220,65.856,47.04
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,42070,63.504,44.688
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,36870,65.856,47.04
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,37070,63.504,44.688
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,43720,63.504,44.688
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,40770,63.504,44.688
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,40570,65.856,47.04
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,35570,65.856,47.04
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,25,16,155,2000,58.8,37.632
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,155,2000,58.8,37.632
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,155,2000,58.8,37.632
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,25,16,155,2000,58.8,37.632
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,28565,70.56,49.392
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,34065,70.56,49.392
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,31565,70.56,49.392
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,28990,70.56,49.392
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,36490,63.504,44.688
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,31415,63.504,44.688
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,33990,63.504,44.688
Buick,Regal,2016,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,19,155,27065,72.912,44.688
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,34325,63.504,44.688
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,"Performance,Hybrid",Midsize,Sedan,30,21,155,31900,70.56,49.392
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,31615,68.208,49.392
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,36540,63.504,44.688
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,34115,68.208,49.392
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,34040,63.504,44.688
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,28615,68.208,49.392
Buick,Regal,2017,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,30,19,155,27065,70.56,44.688
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,31465,63.504,44.688
Oldsmobile,Regency,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,26,2000,61.152,39.984
Oldsmobile,Regency,1998,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,26,2084,63.504,39.984
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,155,29970,51.744,37.632
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,155,26780,56.448,39.984
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,24280,54.096,39.984
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,155,27780,49.392,37.632
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,28765,54.096,39.984
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,25190,54.096,39.984
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,15399,65.856,47.04
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,16299,65.856,44.688
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14249,65.856,47.04
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13299,65.856,47.04
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15149,65.856,44.688
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14199,65.856,44.688
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14699,65.856,44.688
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15049,65.856,44.688
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15199,65.856,44.688
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13599,65.856,47.04
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14099,65.856,47.04
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13839,65.856,47.04
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14339,65.856,47.04
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15349,65.856,44.688
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14939,65.856,44.688
Lamborghini,Reventon,2008,premium unleaded (required),650,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,9,1158,1500000,32.928,21.168
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,37380,49.392,35.28
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,30195,49.392,35.28
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,32155,49.392,35.28
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,35030,49.392,35.28
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,29450,49.392,35.28
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,37505,49.392,35.28
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,37505,49.392,35.28
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,30720,49.392,35.28
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,35155,49.392,35.28
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,29575,49.392,35.28
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2202,32380,49.392,35.28
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,37730,58.8,42.336
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,N/A,Large,Crew Cab Pickup,25,18,2202,42870,58.8,42.336
